data,artista_podcast,nome_da_musica,msPlayed,minutos,horas
01/09/2021,Led Zeppelin,Over the Hills and Far Away - Remaster,18765,0.31275,0.005212499999999999
01/09/2021,Inteligência Ltda.,025 - PETER JORDAN (EI NERD),6930730,115.51216666666667,1.9252027777777778
01/11/2021,Inteligência Ltda.,025 - PETER JORDAN (EI NERD),2946011,49.100183333333334,0.8183363888888889
01/11/2021,Hipsters Ponto Tech,Java e Play! na JUSTA – Hipsters On the Road #49,819316,13.655266666666666,0.22758777777777778
01/11/2021,Hipsters Ponto Tech,Java e Play! na JUSTA – Hipsters On the Road #49,1240464,20.6744,0.3445733333333333
01/11/2021,Inteligência Ltda.,026 - NALATA DRIVER,5041423,84.02371666666667,1.400395277777778
01/11/2021,Inteligência Ltda.,021 - ANDRÉ SANTI,4328593,72.14321666666666,1.2023869444444444
01/12/2021,Inteligência Ltda.,021 - ANDRÉ SANTI,595359,9.92265,0.1653775
01/12/2021,Inteligência Ltda.,021 - ANDRÉ SANTI,315132,5.2522,0.08753666666666667
01/12/2021,Hipsters Ponto Tech,Mercado de Tecnologia em Angola – Hipsters Ponto Tech #235,2753220,45.887,0.7647833333333334
01/12/2021,Primocast,PrimoCast 105 - O Segredo da Riqueza e Prosperidade Judaica,2285145,38.08575,0.6347625
01/12/2021,Primocast,PrimoCast 105 - O Segredo da Riqueza e Prosperidade Judaica,7048632,117.4772,1.9579533333333332
01/12/2021,Black Sabbath,War Pigs,379191,6.31985,0.10533083333333333
01/12/2021,Black Sabbath,War Pigs,5781,0.09635,0.0016058333333333335
13/01/2021,Inteligência Ltda.,028 - BRUNO SARTORI,5968798,99.47996666666667,1.6579994444444446
13/01/2021,Inteligência Ltda.,028 - BRUNO SARTORI,203546,3.3924333333333334,0.05654055555555556
13/01/2021,Inteligência Ltda.,029 - SPOOKY HOUSES,102785,1.7130833333333333,0.028551388888888887
13/01/2021,Inteligência Ltda.,029 - SPOOKY HOUSES,7143155,119.05258333333333,1.9842097222222221
13/01/2021,AC/DC,Shoot to Thrill,3349,0.05581666666666667,0.0009302777777777778
13/01/2021,AC/DC,Shoot to Thrill,704,0.011733333333333333,0.00019555555555555556
13/01/2021,AC/DC,Shoot to Thrill,575,0.009583333333333333,0.0001597222222222222
13/01/2021,AC/DC,Shoot to Thrill,277,0.0046166666666666665,7.694444444444444e-05
13/01/2021,AC/DC,Shoot to Thrill,640,0.010666666666666666,0.00017777777777777776
13/01/2021,AC/DC,Shoot to Thrill,725,0.012083333333333333,0.0002013888888888889
13/01/2021,AC/DC,Shoot to Thrill,3285,0.05475,0.0009125
13/01/2021,AC/DC,Shoot to Thrill,1557,0.02595,0.0004325
13/01/2021,AC/DC,Shoot to Thrill,938,0.015633333333333332,0.00026055555555555554
14/01/2021,The Rolling Stones,Angie,3968,0.06613333333333334,0.0011022222222222223
14/01/2021,Led Zeppelin,Immigrant Song - Remaster,1983,0.03305,0.0005508333333333334
14/01/2021,Pink Floyd,The Happiest Days of Our Lives,2410,0.04016666666666667,0.0006694444444444445
14/01/2021,Dire Straits,So Far Away - Full Version,1578,0.0263,0.0004383333333333333
14/01/2021,Lynyrd Skynyrd,Simple Man,2069,0.03448333333333333,0.0005747222222222222
14/01/2021,R.E.M.,It's The End Of The World As We Know It (And I Feel Fine),13056,0.2176,0.0036266666666666665
14/01/2021,R.E.M.,Everybody Hurts,34560,0.576,0.0096
14/01/2021,R.E.M.,Shiny Happy People,12565,0.20941666666666667,0.003490277777777778
14/01/2021,R.E.M.,Shiny Happy People,1301,0.021683333333333332,0.00036138888888888885
14/01/2021,R.E.M.,Supernatural Superserious,10474,0.17456666666666668,0.0029094444444444445
14/01/2021,R.E.M.,Orange Crush - Remastered,3776,0.06293333333333333,0.0010488888888888887
14/01/2021,R.E.M.,Feeling Gravitys Pull - Remastered,30016,0.5002666666666666,0.008337777777777777
14/01/2021,R.E.M.,Gardening At Night,4031,0.06718333333333333,0.0011197222222222223
14/01/2021,R.E.M.,Crush With Eyeliner,1471,0.024516666666666666,0.0004086111111111111
14/01/2021,R.E.M.,World Leader Pretend - Remastered,3840,0.064,0.0010666666666666667
14/01/2021,R.E.M.,Everybody Hurts,2410,0.04016666666666667,0.0006694444444444445
14/01/2021,R.E.M.,Driver 8 - Remastered,64298,1.0716333333333334,0.017860555555555557
14/01/2021,R.E.M.,Imitation Of Life,19754,0.3292333333333333,0.005487222222222222
14/01/2021,David Bowie,Starman - 2012 Remaster,1792,0.029866666666666666,0.0004977777777777778
14/01/2021,David Bowie,The Width of a Circle - 2015 Remaster,1621,0.027016666666666668,0.0004502777777777778
14/01/2021,David Bowie,Your Turn To Drive,191,0.003183333333333333,5.305555555555555e-05
14/01/2021,David Bowie,Lazarus,682,0.011366666666666667,0.00018944444444444445
14/01/2021,David Bowie,This Is Not America - 2002 Remaster,1834,0.030566666666666666,0.0005094444444444444
14/01/2021,David Bowie,Ashes to Ashes - 2017 Remaster,22720,0.37866666666666665,0.006311111111111111
14/01/2021,David Bowie,Heroes - 2017 Remaster,4714,0.07856666666666667,0.0013094444444444445
14/01/2021,David Bowie,Win - 2016 Remaster,3306,0.0551,0.0009183333333333334
14/01/2021,David Bowie,A New Career in a New Town - 1999 Remaster,4821,0.08035,0.0013391666666666667
14/01/2021,Arctic Monkeys,505,63680,1.0613333333333332,0.017688888888888886
14/01/2021,Inteligência Ltda.,029 - SPOOKY HOUSES,2474084,41.23473333333333,0.6872455555555556
14/01/2021,Flow Podcast,LUCAS (FRESNO) - Flow Podcast #285,4031657,67.19428333333333,1.1199047222222223
14/01/2021,Flow Podcast,CARLOS RUAS (UM SÁBADO QUALQUER) - Flow Podcast #286,17568,0.2928,0.00488
14/01/2021,Flow Podcast,LUCAS (FRESNO) - Flow Podcast #285,3226316,53.77193333333334,0.896198888888889
14/01/2021,Pro Football | NFL,Ep 255: Prévia Playoffs 2020-2021 | Semifinais de Conferência,4873438,81.22396666666667,1.353732777777778
14/01/2021,Arctic Monkeys,Fluorescent Adolescent,3366,0.0561,0.000935
14/01/2021,David Bowie,Let's Dance - 2018 Remaster,33250,0.5541666666666667,0.009236111111111112
14/01/2021,David Bowie,Let's Dance - 2018 Remaster,232,0.0038666666666666667,6.444444444444444e-05
14/01/2021,AC/DC,Realize,3482,0.05803333333333333,0.0009672222222222222
14/01/2021,R.E.M.,Losing My Religion,74025,1.23375,0.020562499999999997
14/01/2021,Led Zeppelin,Kashmir - Remaster,3529,0.05881666666666667,0.0009802777777777778
14/01/2021,Led Zeppelin,Kashmir - Remaster,348,0.0058,9.666666666666665e-05
14/01/2021,Arctic Monkeys,R U Mine?,4435,0.07391666666666667,0.0012319444444444446
14/01/2021,Huey Lewis & The News,Back In Time,131541,2.19235,0.036539166666666664
15/01/2021,Huey Lewis & The News,Back In Time,127396,2.123266666666667,0.03538777777777778
15/01/2021,AC/DC,Rock N Roll Train,261506,4.358433333333333,0.07264055555555556
15/01/2021,Black Sabbath,Iron Man,354773,5.912883333333333,0.09854805555555556
15/01/2021,Eric Clapton,"Layla - Acoustic; Live at MTV Unplugged, Bray Film Studios, Windsor, England, UK, 1/16/1992; 2013 Remaster",289026,4.8171,0.080285
15/01/2021,Creedence Clearwater Revival,Have You Ever Seen The Rain,18553,0.30921666666666664,0.0051536111111111105
15/01/2021,The Beatles,I Am The Walrus - Remastered 2009,3691,0.061516666666666664,0.0010252777777777777
15/01/2021,The Rolling Stones,Respectable - Remastered,6687,0.11145,0.0018575
15/01/2021,The Rolling Stones,(I Can't Get No) Satisfaction - Mono Version,222813,3.71355,0.0618925
15/01/2021,Led Zeppelin,"Hey, Hey, What Can I Do - Remaster",236760,3.946,0.06576666666666667
15/01/2021,The Beatles,I Should Have Known Better - Remastered 2009,163080,2.718,0.0453
15/01/2021,Eric Clapton,Cocaine,13281,0.22135,0.0036891666666666665
15/01/2021,AC/DC,Let There Be Rock,51895,0.8649166666666667,0.014415277777777779
15/01/2021,Black Sabbath,Heaven and Hell - 2009 Remaster,417840,6.964,0.11606666666666668
15/01/2021,AC/DC,Shot Down in Flames,21515,0.3585833333333333,0.005976388888888889
15/01/2021,The Rolling Stones,Doom And Gloom,238546,3.9757666666666664,0.06626277777777777
15/01/2021,AC/DC,T.N.T.,214666,3.5777666666666668,0.05962944444444444
15/01/2021,The Beatles,Things We Said Today - Remastered 2009,155333,2.5888833333333334,0.04314805555555556
15/01/2021,Black Sabbath,Paranoid,168440,2.8073333333333332,0.04678888888888889
15/01/2021,The Beatles,Love Me Do - Remastered 2009,141693,2.36155,0.03935916666666666
15/01/2021,Led Zeppelin,Stairway to Heaven - Remaster,485013,8.08355,0.13472583333333335
15/01/2021,AC/DC,Sin City,5712,0.0952,0.0015866666666666668
15/01/2021,Black Sabbath,Loner,3645,0.06075,0.0010125
15/01/2021,Aerosmith,Amazing,3436,0.05726666666666667,0.0009544444444444445
