data,data,nome_da_musica,msPlayed,minutos,horas
2021-06-24,24/06/2021,I Shot The Sheriff   Live At Hammersmith Odeon (Eric Clapton),2670,0.0445,0.0007416666666666666
2021-06-24,24/06/2021,Over the Hills and Far Away     (Led Zeppelin),1973,0.032883333333333334,0.0005480555555555555
2021-06-24,24/06/2021,You Can't Always Get What You Want (The Rolling Stones),3111,0.05185,0.0008641666666666666
2021-06-24,24/06/2021,Roadhouse Blues (The Doors),5224,0.08706666666666667,0.0014511111111111111
2021-06-24,24/06/2021,If You Want Blood (You've Got It) (AC/DC),1880,0.03133333333333333,0.0005222222222222222
2021-06-24,24/06/2021,What's Next to the Moon (AC/DC),3436,0.05726666666666667,0.0009544444444444445
2021-06-24,24/06/2021,Hell Ain't a Bad Place to Be (AC/DC),1927,0.03211666666666667,0.0005352777777777779
2021-06-24,24/06/2021,The Night Before     2009 (The Beatles),2066,0.03443333333333334,0.000573888888888889
2021-06-24,24/06/2021,Fly on the Wall (AC/DC),3668,0.06113333333333333,0.0010188888888888888
2021-06-24,24/06/2021,Back In Black (AC/DC),255493,4.258216666666667,0.07097027777777778
2021-06-24,24/06/2021,Big Balls (AC/DC),1230,0.0205,0.00034166666666666666
2021-06-24,24/06/2021,Cryin' (Aerosmith),6113,0.10188333333333334,0.0016980555555555557
2021-06-24,24/06/2021,I Should Have Known Better     2009 (The Beatles),6292,0.10486666666666666,0.0017477777777777778
2021-06-24,24/06/2021,N.I.B. (Black Sabbath),2159,0.03598333333333333,0.0005997222222222222
2021-06-24,24/06/2021,Hard as a Rock (AC/DC),14233,0.23721666666666666,0.003953611111111111
2021-06-24,24/06/2021,Bohemian Rhapsody     2011 (Queen),2020,0.033666666666666664,0.0005611111111111111
2021-06-24,24/06/2021,Heaven and Hell   2009   (Black Sabbath),2716,0.04526666666666666,0.0007544444444444444
2021-06-24,24/06/2021,Why'd You Only Call Me When You're High? (Arctic Monkeys),161123,2.6853833333333332,0.04475638888888889
2021-06-24,24/06/2021,Something     2009 (The Beatles),2020,0.033666666666666664,0.0005611111111111111
2021-06-24,24/06/2021,Drive My Car     2009 (The Beatles),4156,0.06926666666666667,0.0011544444444444445
2021-06-24,24/06/2021,Misty Mountain Hop     (Led Zeppelin),1393,0.023216666666666667,0.0003869444444444444
2021-06-24,24/06/2021,I Saw Her Standing There     2009 (The Beatles),2739,0.04565,0.0007608333333333334
2021-06-24,24/06/2021,The Adventures of Rain Dance Maggie (Red Hot Chili Peppers),3831,0.06385,0.0010641666666666668
2021-06-24,24/06/2021,Fool in the Rain     (Led Zeppelin),19607,0.3267833333333333,0.005446388888888889
2021-06-24,24/06/2021,Peace Of Mind (Black Sabbath),1834,0.030566666666666666,0.0005094444444444444
2021-06-24,24/06/2021,Realize (AC/DC),2461,0.04101666666666667,0.0006836111111111111
2021-06-24,24/06/2021,Under Pressure     2011 (Queen),1811,0.030183333333333333,0.0005030555555555555
2021-06-24,24/06/2021,Day Tripper     2015 (The Beatles),4272,0.0712,0.0011866666666666666
2021-06-24,24/06/2021,Baba O'Riley (The Who),2298,0.0383,0.0006383333333333333
2021-06-24,24/06/2021,The Jack (AC/DC),1880,0.03133333333333333,0.0005222222222222222
2021-06-24,24/06/2021,Stairway to Heaven     (Led Zeppelin),1532,0.025533333333333335,0.0004255555555555556
2021-06-24,24/06/2021,Sweet Emotion (Aerosmith),5015,0.08358333333333333,0.0013930555555555556
2021-06-24,24/06/2021,Here Comes The Sun     2009 (The Beatles),1369,0.022816666666666666,0.0003802777777777778
2021-06-24,24/06/2021,Harlem Shuffle     2009 (The Rolling Stones),2229,0.03715,0.0006191666666666667
2021-06-24,24/06/2021,Since I've Been Loving You     (Led Zeppelin),905,0.015083333333333334,0.0002513888888888889
2021-06-24,24/06/2021,Are You Ready (AC/DC),1114,0.018566666666666665,0.00030944444444444444
2021-06-24,24/06/2021,Fluorescent Adolescent (Arctic Monkeys),2252,0.037533333333333335,0.0006255555555555556
2021-06-24,24/06/2021,Once Upon A Time In The West (Dire Straits),1555,0.025916666666666668,0.0004319444444444445
2021-06-24,24/06/2021,Dude (Looks Like A Lady) (Aerosmith),1416,0.0236,0.0003933333333333333
2021-06-24,24/06/2021,For No One     2009 (The Beatles),3134,0.05223333333333333,0.0008705555555555555
2021-06-24,24/06/2021,Who'll Stop The Rain (Creedence Clearwater Revival),4226,0.07043333333333333,0.0011738888888888888
2021-06-24,24/06/2021,Sweet Leaf (Black Sabbath),2530,0.042166666666666665,0.0007027777777777778
2021-06-24,24/06/2021,Time (Pink Floyd),3297,0.05495,0.0009158333333333333
2021-06-24,24/06/2021,Dani California (Red Hot Chili Peppers),2438,0.040633333333333334,0.0006772222222222222
2021-06-24,24/06/2021,Money For Nothing     1996 (Dire Straits),3924,0.0654,0.00109
2021-06-24,24/06/2021,Let It Be     2009 (The Beatles),1532,0.025533333333333335,0.0004255555555555556
2021-06-24,24/06/2021,Sunny Side Of Love (Aerosmith),1532,0.025533333333333335,0.0004255555555555556
2021-06-24,24/06/2021,Rock N Roll Dream (AC/DC),1718,0.028633333333333334,0.00047722222222222225
2021-06-24,24/06/2021,A Hard Day's Night     2009 (The Beatles),2345,0.03908333333333333,0.0006513888888888889
2021-06-24,24/06/2021,High Voltage (AC/DC),1369,0.022816666666666666,0.0003802777777777778
2021-06-24,24/06/2021,Stiff Upper Lip (AC/DC),20426,0.3404333333333333,0.005673888888888889
2021-06-24,24/06/2021,Hey Jude     2015 (The Beatles),1068,0.0178,0.00029666666666666665
2021-06-24,24/06/2021,People Are Strange (The Doors),1277,0.021283333333333335,0.00035472222222222226
2021-06-24,24/06/2021,"Sultans Of Swing   Live At Hammersmith Odeon, London/1983 (Dire Straits)",1253,0.020883333333333334,0.00034805555555555555
2021-06-24,24/06/2021,(I Can't Get No) Satisfaction   Mono Version (The Rolling Stones),222813,3.71355,0.0618925
2021-06-24,24/06/2021,Rock and Roll     (Led Zeppelin),1160,0.019333333333333334,0.0003222222222222222
2021-06-24,24/06/2021,Whole Lotta Love     (Led Zeppelin),4945,0.08241666666666667,0.001373611111111111
2021-06-24,24/06/2021,Michelle     2009 (The Beatles),7801,0.13001666666666667,0.0021669444444444444
2021-06-24,24/06/2021,Setting Me Up (Dire Straits),4249,0.07081666666666667,0.0011802777777777777
2021-06-24,24/06/2021,Rock N Roll Train (AC/DC),2577,0.04295,0.0007158333333333334
2021-06-24,24/06/2021,Wonderful Tonight (Eric Clapton),6455,0.10758333333333334,0.0017930555555555555
2021-06-24,24/06/2021,Thunderstruck (AC/DC),1904,0.031733333333333336,0.000528888888888889
2021-06-24,24/06/2021,"Don't Cry Sister (with J. J. Cale)   Live at Ipayone Center, San Diego, CA, 3/15/2007 (Eric Clapton)",4086,0.0681,0.001135
2021-06-24,24/06/2021,Dog Eat Dog (AC/DC),1462,0.024366666666666665,0.0004061111111111111
2021-06-24,24/06/2021,Doom And Gloom (The Rolling Stones),238546,3.9757666666666664,0.06626277777777777
2021-06-24,24/06/2021,Don't Let Me Down     2009 (The Beatles),215733,3.59555,0.05992583333333333
2021-06-24,24/06/2021,Ticket To Ride     2009 (The Beatles),189680,3.1613333333333333,0.05268888888888889
2021-06-24,24/06/2021,Do I Wanna Know? (Arctic Monkeys),1160,0.019333333333333334,0.0003222222222222222
2021-06-24,24/06/2021,You Really Got A Hold On Me     2009 (The Beatles),3622,0.060366666666666666,0.001006111111111111
2021-06-24,24/06/2021,Love Of My Life     2011 (Queen),1346,0.022433333333333333,0.0003738888888888889
2021-06-24,24/06/2021,Love Of My Life     2011 (Queen),417,0.00695,0.00011583333333333332
2021-06-24,24/06/2021,Rocks Off (The Rolling Stones),1253,0.020883333333333334,0.00034805555555555555
2021-06-24,24/06/2021,Twist And Shout     2009 (The Beatles),905,0.015083333333333334,0.0002513888888888889
2021-06-24,24/06/2021,Crazy Little Thing Called Love     2011 (Queen),1555,0.025916666666666668,0.0004319444444444445
2021-06-24,24/06/2021,Walk This Way (Aerosmith),1230,0.0205,0.00034166666666666666
2021-06-24,24/06/2021,Where Do You Think You're Going (Dire Straits),1509,0.02515,0.00041916666666666665
2021-06-24,24/06/2021,I'm Looking Through You     2009 (The Beatles),5363,0.08938333333333333,0.0014897222222222221
2021-06-24,24/06/2021,Don't Bother Me     2009 (The Beatles),1323,0.02205,0.0003675
2021-06-24,24/06/2021,Don't Bother Me     2009 (The Beatles),1160,0.019333333333333334,0.0003222222222222222
2021-06-24,24/06/2021,You Shook Me All Night Long (AC/DC),1277,0.021283333333333335,0.00035472222222222226
2021-06-24,24/06/2021,Pink (Aerosmith),859,0.014316666666666667,0.00023861111111111113
2021-06-24,24/06/2021,Jailbreak (AC/DC),3970,0.06616666666666667,0.0011027777777777778
2021-06-24,24/06/2021,You Gotta Move (Aerosmith),1044,0.0174,0.00029
2021-06-24,24/06/2021,Radio Ga Ga     2011 (Queen),928,0.015466666666666667,0.0002577777777777778
2021-06-24,24/06/2021,Communication Breakdown   1/4/71 Paris Theatre;  (Led Zeppelin),1137,0.01895,0.0003158333333333334
2021-06-24,24/06/2021,Cover You in Oil (AC/DC),975,0.01625,0.0002708333333333333
2021-06-24,24/06/2021,You're Going To Lose That Girl     2009 (The Beatles),1044,0.0174,0.00029
2021-06-24,24/06/2021,Kashmir     (Led Zeppelin),1137,0.01895,0.0003158333333333334
2021-06-24,24/06/2021,Good Times Bad Times   1993   (Led Zeppelin),1137,0.01895,0.0003158333333333334
2021-06-24,24/06/2021,R U Mine? (Arctic Monkeys),1462,0.024366666666666665,0.0004061111111111111
2021-06-24,24/06/2021,Shot In The Dark (AC/DC),975,0.01625,0.0002708333333333333
2021-06-24,24/06/2021,D'yer Mak'er     (Led Zeppelin),1044,0.0174,0.00029
2021-06-24,24/06/2021,Pigs (Three Different Ones) (Pink Floyd),685880,11.431333333333333,0.1905222222222222
2021-06-24,24/06/2021,Tuesday's Gone (Lynyrd Skynyrd),452333,7.538883333333334,0.12564805555555555
2021-06-24,24/06/2021,Sabbath Bloody Sabbath (Black Sabbath),347626,5.7937666666666665,0.09656277777777778
2021-06-24,24/06/2021,Boogie Man (AC/DC),152150,2.535833333333333,0.042263888888888886
2021-06-26,26/06/2021,Money (Pink Floyd),280984,4.683066666666667,0.07805111111111111
2021-06-26,26/06/2021,Thunderstruck (AC/DC),4249,0.07081666666666667,0.0011802777777777777
2021-06-26,26/06/2021,Hail Caesar (AC/DC),789,0.01315,0.00021916666666666666
2021-06-26,26/06/2021,Money (Pink Floyd),329856,5.4976,0.09162666666666668
2021-06-26,26/06/2021,It's a Long Way to the Top (If You Wanna Rock 'N' Roll) (AC/DC),789,0.01315,0.00021916666666666666
2021-06-26,26/06/2021,I Want To Break Free   Single Remix (Queen),1408,0.023466666666666667,0.0003911111111111111
2021-06-26,26/06/2021,Cover You in Oil (AC/DC),831,0.01385,0.00023083333333333332
2021-06-26,26/06/2021,Thunderstruck (AC/DC),469,0.007816666666666666,0.00013027777777777777
2021-06-26,26/06/2021,I Am The Walrus     2009 (The Beatles),1151,0.019183333333333333,0.0003197222222222222
2021-06-26,26/06/2021,Since I've Been Loving You     (Led Zeppelin),1087,0.018116666666666666,0.0003019444444444444
2021-06-26,26/06/2021,The Song Remains the Same     (Led Zeppelin),831,0.01385,0.00023083333333333332
2021-06-26,26/06/2021,Hate To See You Go (The Rolling Stones),853,0.014216666666666667,0.00023694444444444446
2021-06-26,26/06/2021,Since I've Been Loving You     (Led Zeppelin),1365,0.02275,0.00037916666666666665
2021-06-26,26/06/2021,Jesus Is On The Main Line (Aerosmith),917,0.015283333333333333,0.0002547222222222222
2021-06-26,26/06/2021,Let There Be Rock (AC/DC),896,0.014933333333333333,0.0002488888888888889
2021-06-26,26/06/2021,I Feel Fine     2015 (The Beatles),1151,0.019183333333333333,0.0003197222222222222
2021-06-26,26/06/2021,Street Fighting Man   50th Anniversary Edition (The Rolling Stones),1088,0.018133333333333335,0.0003022222222222222
2021-06-26,26/06/2021,"Don't Cry Sister (with J. J. Cale)   Live at Ipayone Center, San Diego, CA, 3/15/2007 (Eric Clapton)",1493,0.024883333333333334,0.00041472222222222225
2021-06-26,26/06/2021,Here Comes The Sun     2009 (The Beatles),746,0.012433333333333333,0.00020722222222222222
2021-06-26,26/06/2021,Since I've Been Loving You     (Led Zeppelin),24775,0.41291666666666665,0.006881944444444444
2021-06-26,26/06/2021,Since I've Been Loving You     (Led Zeppelin),54634,0.9105666666666666,0.01517611111111111
2021-06-26,26/06/2021,Realize (AC/DC),7871,0.13118333333333335,0.002186388888888889
2021-06-26,26/06/2021,Realize (AC/DC),1173,0.01955,0.00032583333333333336
2021-06-26,26/06/2021,Help!     2009 (The Beatles),6873,0.11455,0.0019091666666666667
2021-06-26,26/06/2021,Walk Of Life     1996 (Dire Straits),597,0.00995,0.00016583333333333334
2021-06-26,26/06/2021,Loner (Black Sabbath),1066,0.017766666666666667,0.0002961111111111111
2021-06-26,26/06/2021,Do I Wanna Know? (Arctic Monkeys),1109,0.018483333333333334,0.00030805555555555556
2021-06-26,26/06/2021,Since I've Been Loving You     (Led Zeppelin),247189,4.119816666666667,0.06866361111111112
2021-06-26,26/06/2021,Snow (Hey Oh) (Red Hot Chili Peppers),938,0.015633333333333332,0.00026055555555555554
2021-06-26,26/06/2021,Are You Ready (AC/DC),682,0.011366666666666667,0.00018944444444444445
2021-06-26,26/06/2021,I Should Have Known Better     2009 (The Beatles),704,0.011733333333333333,0.00019555555555555556
2021-06-26,26/06/2021,I Shot The Sheriff   Live At Hammersmith Odeon (Eric Clapton),1343,0.022383333333333335,0.00037305555555555556
2021-06-26,26/06/2021,Wild West End (Dire Straits),1088,0.018133333333333335,0.0003022222222222222
2021-06-26,26/06/2021,Fluorescent Adolescent (Arctic Monkeys),1280,0.021333333333333333,0.0003555555555555555
2021-06-26,26/06/2021,The Power Of Love (Huey Lewis & The News),661,0.011016666666666666,0.0001836111111111111
2021-06-26,26/06/2021,Love Me Do     2009 (The Beatles),704,0.011733333333333333,0.00019555555555555556
2021-06-26,26/06/2021,"Paint It, Black (The Rolling Stones)",1173,0.01955,0.00032583333333333336
2021-06-26,26/06/2021,Don't Let Me Down     2009 (The Beatles),789,0.01315,0.00021916666666666666
2021-06-26,26/06/2021,Fly on the Wall (AC/DC),554,0.009233333333333333,0.00015388888888888887
2021-06-26,26/06/2021,Realize (AC/DC),384,0.0064,0.00010666666666666667
2021-06-26,26/06/2021,The Bug (Dire Straits),2304,0.0384,0.0006399999999999999
2021-06-26,26/06/2021,Roadhouse Blues (The Doors),1023,0.01705,0.00028416666666666667
2021-06-26,26/06/2021,Help!     2009 (The Beatles),831,0.01385,0.00023083333333333332
2021-06-26,26/06/2021,Lady Writer (Dire Straits),597,0.00995,0.00016583333333333334
2021-06-26,26/06/2021,Dani California (Red Hot Chili Peppers),917,0.015283333333333333,0.0002547222222222222
2021-06-26,26/06/2021,Cocaine (Eric Clapton),874,0.014566666666666667,0.0002427777777777778
2021-06-26,26/06/2021,T.N.T. (AC/DC),874,0.014566666666666667,0.0002427777777777778
2021-06-26,26/06/2021,Moneytalks (AC/DC),960,0.016,0.0002666666666666667
2021-06-26,26/06/2021,Don't Stop (The Rolling Stones),810,0.0135,0.000225
2021-06-26,26/06/2021,Back In Time (Huey Lewis & The News),1087,0.018116666666666666,0.0003019444444444444
2021-06-26,26/06/2021,Stairway to Heaven   (Live at MSG 1973) [ ] (Led Zeppelin),1429,0.023816666666666667,0.00039694444444444445
2021-06-26,26/06/2021,Back In The U.S.S.R.   2018 Mix (The Beatles),661,0.011016666666666666,0.0001836111111111111
2021-06-26,26/06/2021,Won't Get Fooled Again   Original Album Version (The Who),682,0.011366666666666667,0.00018944444444444445
2021-06-26,26/06/2021,Pigs (Three Different Ones) (Pink Floyd),2047,0.03411666666666666,0.0005686111111111111
2021-06-26,26/06/2021,Drive My Car     2009 (The Beatles),917,0.015283333333333333,0.0002547222222222222
2021-06-26,26/06/2021,Do You Want To Know A Secret     2009 (The Beatles),703,0.011716666666666667,0.00019527777777777778
2021-06-26,26/06/2021,I Am The Walrus     2009 (The Beatles),938,0.015633333333333332,0.00026055555555555554
2021-06-26,26/06/2021,I Am The Walrus     2009 (The Beatles),170,0.0028333333333333335,4.722222222222223e-05
2021-06-26,26/06/2021,Behind Blue Eyes (The Who),1450,0.024166666666666666,0.0004027777777777778
2021-06-26,26/06/2021,Rock 'N' Roll Damnation (AC/DC),1173,0.01955,0.00032583333333333336
2021-06-26,26/06/2021,Misty Mountain Hop     (Led Zeppelin),511,0.008516666666666667,0.00014194444444444446
2021-06-26,26/06/2021,Babe I'm Gonna Leave You     (Led Zeppelin),448,0.007466666666666667,0.00012444444444444444
2021-06-26,26/06/2021,What's Next to the Moon (AC/DC),512,0.008533333333333334,0.00014222222222222224
2021-06-26,26/06/2021,Hell Ain't a Bad Place to Be (AC/DC),490,0.008166666666666666,0.0001361111111111111
2021-06-26,26/06/2021,Wild West End (Dire Straits),266197,4.436616666666667,0.07394361111111111
2021-06-26,26/06/2021,Somebody To Love     2011 (Queen),768,0.0128,0.00021333333333333333
2021-06-26,26/06/2021,Hail Caesar (AC/DC),960,0.016,0.0002666666666666667
2021-06-26,26/06/2021,I Saw Her Standing There     2009 (The Beatles),469,0.007816666666666666,0.00013027777777777777
2021-06-26,26/06/2021,Shoot to Thrill (AC/DC),640,0.010666666666666666,0.00017777777777777776
2021-06-26,26/06/2021,Riders on the Storm (The Doors),789,0.01315,0.00021916666666666666
2021-06-26,26/06/2021,Hate To See You Go (The Rolling Stones),469,0.007816666666666666,0.00013027777777777777
2021-06-26,26/06/2021,I Will   2018 Mix (The Beatles),575,0.009583333333333333,0.0001597222222222222
2021-06-26,26/06/2021,Peace Of Mind (Black Sabbath),554,0.009233333333333333,0.00015388888888888887
2021-06-26,26/06/2021,Peace Of Mind (Black Sabbath),448,0.007466666666666667,0.00012444444444444444
2021-06-26,26/06/2021,For No One     2009 (The Beatles),362,0.006033333333333333,0.00010055555555555555
2021-06-26,26/06/2021,Since I've Been Loving You     (Led Zeppelin),448,0.007466666666666667,0.00012444444444444444
2021-06-26,26/06/2021,All My Loving     2009 (The Beatles),511,0.008516666666666667,0.00014194444444444446
2021-06-26,26/06/2021,Fortunate Son (Creedence Clearwater Revival),597,0.00995,0.00016583333333333334
2021-06-26,26/06/2021,You Shook Me All Night Long (AC/DC),831,0.01385,0.00023083333333333332
2021-06-26,26/06/2021,Who'll Stop The Rain (Creedence Clearwater Revival),298,0.004966666666666667,8.277777777777778e-05
2021-06-26,26/06/2021,Pink (Aerosmith),1365,0.02275,0.00037916666666666665
2021-06-26,26/06/2021,Sweet Leaf (Black Sabbath),746,0.012433333333333333,0.00020722222222222222
2021-06-26,26/06/2021,It's a Long Way to the Top (If You Wanna Rock 'N' Roll) (AC/DC),512,0.008533333333333334,0.00014222222222222224
2021-06-26,26/06/2021,Rock N Roll Train (AC/DC),511,0.008516666666666667,0.00014194444444444446
2021-06-26,26/06/2021,Heartbreaker     (Led Zeppelin),405,0.00675,0.0001125
2021-06-26,26/06/2021,All I've Got To Do     2009 (The Beatles),511,0.008516666666666667,0.00014194444444444446
2021-06-26,26/06/2021,You Won't See Me     2009 (The Beatles),448,0.007466666666666667,0.00012444444444444444
2021-06-26,26/06/2021,Rebel Rebel   2016   (David Bowie),426,0.0071,0.00011833333333333334
2021-06-26,26/06/2021,Things We Said Today     2009 (The Beatles),917,0.015283333333333333,0.0002547222222222222
2021-06-26,26/06/2021,Luv Lies (Aerosmith),490,0.008166666666666666,0.0001361111111111111
2021-06-26,26/06/2021,"Sultans Of Swing   Live At Hammersmith Odeon, London/1983 (Dire Straits)",511,0.008516666666666667,0.00014194444444444446
2021-06-26,26/06/2021,"Sultans Of Swing   Live At Hammersmith Odeon, London/1983 (Dire Straits)",1536,0.0256,0.00042666666666666667
2021-06-26,26/06/2021,"I Don't Want to Miss a Thing   From ""Armageddon"" Soundtrack (Aerosmith)",490,0.008166666666666666,0.0001361111111111111
2021-06-26,26/06/2021,Rock And A Hard Place (The Rolling Stones),832,0.013866666666666666,0.0002311111111111111
2021-06-26,26/06/2021,Out Of Control (The Rolling Stones),938,0.015633333333333332,0.00026055555555555554
2021-06-26,26/06/2021,You're Going To Lose That Girl     2009 (The Beatles),874,0.014566666666666667,0.0002427777777777778
2021-06-26,26/06/2021,Day Tripper     2015 (The Beatles),1151,0.019183333333333333,0.0003197222222222222
2021-06-26,26/06/2021,We Are The Champions     2011 (Queen),511,0.008516666666666667,0.00014194444444444446
2021-06-26,26/06/2021,Satellite Blues (AC/DC),448,0.007466666666666667,0.00012444444444444444
2021-06-26,26/06/2021,"Alberta   Acoustic; Live at MTV Unplugged, Bray Film Studios, Windsor, England, UK, 1/16/1992; 2013   (Eric Clapton)",640,0.010666666666666666,0.00017777777777777776
2021-06-26,26/06/2021,Let's Get It Up (AC/DC),1045,0.017416666666666667,0.0002902777777777778
2021-06-26,26/06/2021,I Feel Fine     2015 (The Beatles),511,0.008516666666666667,0.00014194444444444446
2021-06-26,26/06/2021,Roll Over Beethoven     2009 (The Beatles),448,0.007466666666666667,0.00012444444444444444
2021-06-26,26/06/2021,Back In The U.S.S.R.   2018 Mix (The Beatles),426,0.0071,0.00011833333333333334
2021-06-26,26/06/2021,Stairway to Heaven     (Led Zeppelin),106,0.0017666666666666666,2.9444444444444445e-05
2021-06-26,26/06/2021,High Voltage (AC/DC),1706,0.028433333333333335,0.00047388888888888893
2021-06-26,26/06/2021,Who Made Who (AC/DC),277,0.0046166666666666665,7.694444444444444e-05
2021-06-26,26/06/2021,Who Made Who (AC/DC),981,0.01635,0.0002725
2021-06-26,26/06/2021,Here Comes The Sun     2009 (The Beatles),362,0.006033333333333333,0.00010055555555555555
2021-06-26,26/06/2021,Pink (Aerosmith),426,0.0071,0.00011833333333333334
2021-06-26,26/06/2021,High Voltage (AC/DC),490,0.008166666666666666,0.0001361111111111111
2021-06-26,26/06/2021,Riders on the Storm (The Doors),255082,4.251366666666667,0.0708561111111111
2021-06-27,27/06/2021,Riders on the Storm (The Doors),179653,2.9942166666666665,0.04990361111111111
2021-06-27,27/06/2021,Behind Blue Eyes (The Who),1578,0.0263,0.0004383333333333333
2021-06-27,27/06/2021,It's The End Of The World As We Know It (And I Feel Fine) (R.E.M.),1301,0.021683333333333332,0.00036138888888888885
2021-06-27,27/06/2021,Peace Of Mind (Black Sabbath),1088,0.018133333333333335,0.0003022222222222222
2021-06-27,27/06/2021,Pink (Aerosmith),160156,2.6692666666666667,0.04448777777777778
2021-06-27,27/06/2021,Thunderstruck (AC/DC),917,0.015283333333333333,0.0002547222222222222
2021-06-27,27/06/2021,Sunny Side Of Love (Aerosmith),981,0.01635,0.0002725
2021-06-27,27/06/2021,High Voltage (AC/DC),1216,0.020266666666666665,0.00033777777777777777
2021-06-27,27/06/2021,Who Made Who (AC/DC),1066,0.017766666666666667,0.0002961111111111111
2021-06-27,27/06/2021,Over the Hills and Far Away     (Led Zeppelin),874,0.014566666666666667,0.0002427777777777778
2021-06-27,27/06/2021,The Night Before     2009 (The Beatles),981,0.01635,0.0002725
2021-06-27,27/06/2021,Michelle     2009 (The Beatles),896,0.014933333333333333,0.0002488888888888889
2021-06-27,27/06/2021,Sabbath Bloody Sabbath (Black Sabbath),1066,0.017766666666666667,0.0002961111111111111
2021-06-27,27/06/2021,"Don't Cry Sister (with J. J. Cale)   Live at Ipayone Center, San Diego, CA, 3/15/2007 (Eric Clapton)",1002,0.0167,0.00027833333333333334
2021-06-27,27/06/2021,What Is and What Should Never Be   29/6/69 Top Gear;  (Led Zeppelin),938,0.015633333333333332,0.00026055555555555554
2021-06-27,27/06/2021,Iron Man (Black Sabbath),1066,0.017766666666666667,0.0002961111111111111
2021-06-27,27/06/2021,Time (Pink Floyd),413947,6.899116666666667,0.11498527777777778
2021-06-27,27/06/2021,Doom And Gloom (The Rolling Stones),238546,3.9757666666666664,0.06626277777777777
2021-06-27,27/06/2021,Jailbreak (AC/DC),280960,4.682666666666667,0.07804444444444444
2021-06-27,27/06/2021,Don't Bother Me     2009 (The Beatles),148253,2.4708833333333335,0.04118138888888889
2021-06-27,27/06/2021,Angel Of Mercy (Dire Straits),274866,4.5811,0.07635166666666666
2021-06-27,27/06/2021,Gimme Three Steps (Lynyrd Skynyrd),85128,1.4188,0.023646666666666667
2021-06-28,28/06/2021,Gimme Three Steps (Lynyrd Skynyrd),185165,3.0860833333333333,0.05143472222222222
2021-06-28,28/06/2021,"Paint It, Black (The Rolling Stones)",1695,0.02825,0.00047083333333333336
2021-06-28,28/06/2021,It's a Long Way to the Top (If You Wanna Rock 'N' Roll) (AC/DC),3366,0.0561,0.000935
2021-06-28,28/06/2021,Another One Bites The Dust     2011 (Queen),975,0.01625,0.0002708333333333333
2021-06-28,28/06/2021,"Paint It, Black (The Rolling Stones)",202266,3.3711,0.056185000000000006
2021-06-28,28/06/2021,Another One Bites The Dust     2011 (Queen),214653,3.57755,0.059625833333333336
2021-06-28,28/06/2021,Moneytalks (AC/DC),225946,3.7657666666666665,0.06276277777777778
2021-06-28,28/06/2021,Snow (Hey Oh) (Red Hot Chili Peppers),334666,5.577766666666666,0.09296277777777777
2021-06-28,28/06/2021,Back In The U.S.S.R.   2018 Mix (The Beatles),163466,2.7244333333333333,0.045407222222222224
2021-06-28,28/06/2021,When the Levee Breaks     (Led Zeppelin),196128,3.2688,0.05448
2021-06-28,28/06/2021,I'm Happy Just To Dance With You     2009 (The Beatles),11122,0.18536666666666668,0.0030894444444444446
2021-06-28,28/06/2021,For No One     2009 (The Beatles),6339,0.10565,0.0017608333333333332
2021-06-28,28/06/2021,No One Like You (Scorpions),35247,0.58745,0.009790833333333334
2021-06-28,28/06/2021,Pink (Aerosmith),1091,0.018183333333333333,0.00030305555555555554
2021-06-28,28/06/2021,Shot In The Dark (AC/DC),1207,0.020116666666666668,0.0003352777777777778
2021-06-28,28/06/2021,Can't Stop (Red Hot Chili Peppers),3970,0.06616666666666667,0.0011027777777777778
2021-06-28,28/06/2021,Walk Of Life   Live Version (Dire Straits),4736,0.07893333333333333,0.0013155555555555555
2021-06-28,28/06/2021,Are You Ready (AC/DC),1300,0.021666666666666667,0.00036111111111111115
2021-06-28,28/06/2021,Scar Tissue (Red Hot Chili Peppers),4574,0.07623333333333333,0.0012705555555555556
2021-06-28,28/06/2021,Hail Caesar (AC/DC),1950,0.0325,0.0005416666666666666
2021-06-28,28/06/2021,Let's Dance   2018   (David Bowie),4667,0.07778333333333333,0.0012963888888888888
2021-06-28,28/06/2021,Road Runner (Aerosmith),1555,0.025916666666666668,0.0004319444444444445
2021-06-28,28/06/2021,Baby It's You     2009 (The Beatles),27213,0.45355,0.007559166666666667
2021-06-28,28/06/2021,When the Levee Breaks     (Led Zeppelin),1811,0.030183333333333333,0.0005030555555555555
2021-06-28,28/06/2021,Rocks Off (The Rolling Stones),1950,0.0325,0.0005416666666666666
2021-06-28,28/06/2021,Misty Mountain Hop     (Led Zeppelin),1787,0.029783333333333332,0.0004963888888888889
2021-06-28,28/06/2021,I Shot The Sheriff   Live At Hammersmith Odeon (Eric Clapton),2205,0.03675,0.0006125
2021-06-28,28/06/2021,Borrowed Time (AC/DC),1160,0.019333333333333334,0.0003222222222222222
2021-06-28,28/06/2021,The Bug (Dire Straits),1509,0.02515,0.00041916666666666665
2021-06-28,28/06/2021,Houses of the Holy     (Led Zeppelin),4179,0.06965,0.0011608333333333334
2021-06-28,28/06/2021,T.N.T. (AC/DC),1230,0.0205,0.00034166666666666666
2021-06-28,28/06/2021,Another One Bites The Dust     2011 (Queen),2554,0.04256666666666667,0.0007094444444444445
2021-06-28,28/06/2021,D'yer Mak'er     (Led Zeppelin),1114,0.018566666666666665,0.00030944444444444444
